customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_squared,tenure_sqrt,tenure_log,tenure_group,tenure^2,SeniorCitizen_zscore,tenure_zscore,MonthlyCharges_zscore,tenure_squared_zscore,tenure_sqrt_zscore,tenure_log_zscore,tenure^2_zscore
5656-JAMLX,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,3844,7.874007874011811,4.143134726391533,4-6yr,3844.0,-0.43988526114243554,1.2064119479469335,-1.4925763430897039,1.223941755606242,1.10705408434624,0.9573797824697823,1.223941755606242
3462-BJQQA,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,36,2.449489742783178,1.9459101490553132,0-1yr,36.0,-0.43988526114243554,-1.073766527612566,0.8304509281158844,-0.9013269997315626,-1.0692227275718043,-0.9441396994279356,-0.9013269997315626
0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036,No,2304,6.928203230275509,3.8918202981106265,2-4yr,2304.0,-0.43988526114243554,0.6363673290570586,-1.4859296270061402,0.36445806778580625,0.7276042115698876,0.7398875486820639,0.36445806778580625
6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,1225,5.916079783099616,3.58351893845611,2-4yr,1225.0,-0.43988526114243554,0.10704018294503187,1.4685356721380203,-0.2377386199792912,0.32154772220046995,0.47307775248483536,-0.2377386199792912
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,2704,7.211102550927978,3.970291913552122,4-6yr,2704.0,-0.43988526114243554,0.7992372201684514,-1.4992230591732678,0.5877005841028026,0.8411013401164725,0.8077983608389573,0.5877005841028026
4367-NHWMM,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.324746761979715,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
3727-RJMEO,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,36,2.449489742783178,1.9459101490553132,0-1yr,36.0,-0.43988526114243554,-1.073766527612566,0.6011392232329291,-0.9013269997315626,-1.0692227275718043,-0.9441396994279356,-0.9013269997315626
3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,0.945106780557362,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,4489,8.18535277187245,4.219507705176107,4-6yr,4489.0,-0.43988526114243554,1.4099993118361744,0.6659447050476774,1.5839203131673985,1.2319633694350582,1.023474394985673,1.5839203131673985
3915-ODIYG,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,3600,7.745966692414834,4.110873864173311,4-6yr,3600.0,2.2729973082324975,1.124977002391237,0.23224648059513203,1.0877638206528741,1.0556849032062787,0.9294606254370787,1.0877638206528741
1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,529,4.795831523312719,3.1780538303479458,1-2yr,529.0,-0.43988526114243554,-0.3815694903891466,-1.1436237487025984,-0.6261805983708647,-0.12788764742812672,0.12218062059850286,-0.6261805983708647
2724-FJDYW,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,1521,6.244997998398398,3.6888794541139363,2-4yr,1521.0,-0.43988526114243554,0.2699100740564247,-0.3294010284660187,-0.07253915790471395,0.4535072931071077,0.564258724704358,-0.07253915790471395
4451-RWASJ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,No,225,3.872983346207417,2.772588722239781,1-2yr,225.0,-0.43988526114243554,-0.7073092726119323,-1.5042080962359408,-0.7958449107717819,-0.49812755448881463,-0.22871651128783,-0.7958449107717819
6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,2809,7.280109889280518,3.9889840465642745,4-6yr,2809.0,2.2729973082324975,0.8399546929462997,1.2990444120071403,0.6463017446360141,0.8687865771597858,0.8239748843711682,0.6463017446360141
3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,609.05,No,576,4.898979485566356,3.2188758248682006,1-2yr,576.0,-0.43988526114243554,-0.3408520176112984,-1.3480102682721886,-0.5999496027036176,-0.08650544295970077,0.15750874257149333,-0.5999496027036176
5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No,1369,6.082762530298219,3.6375861597263857,2-4yr,1369.0,-0.43988526114243554,0.18847512850072828,-1.5091931332986137,-0.15737131410517252,0.38841961550041115,0.5198685428473501,-0.15737131410517252
5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,25,2.23606797749979,1.791759469228055,0-1yr,25.0,-0.43988526114243554,-1.1144840003904144,0.6260644085462939,-0.90746616893028,-1.1548459714634518,-1.0775445975265499,-0.90746616893028
5671-UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,2500,7.0710678118654755,3.9318256327243257,4-6yr,2500.0,2.2729973082324975,0.717802274612755,1.192696954670118,0.4738469007811344,0.7849204318565728,0.7745089178094792,0.4738469007811344
0956-ACVZC,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,2916,7.3484692283495345,4.007333185232471,4-6yr,2916.0,-0.43988526114243554,0.8806721657241479,0.9750170029333993,0.7060191177508105,0.8962118416524031,0.839854574145947,0.7060191177508105
2325-NBPZG,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,0.3253005057650268,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
4250-ZBWLV,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,4624,8.246211251235321,4.23410650459726,4-6yr,4624.0,-0.43988526114243554,1.4507167846140228,1.4519188819291104,1.6592646624243845,1.2563793441339963,1.0361084706272687,1.6592646624243845
4482-FTFFX,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,25,2.23606797749979,1.791759469228055,0-1yr,25.0,-0.43988526114243554,-1.1144840003904144,-0.2861973739228534,-0.90746616893028,-1.1548459714634518,-1.0775445975265499,-0.90746616893028
8859-DZTGQ,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,689.75,No,1089,5.744562646538029,3.5263605246161616,2-4yr,1089.0,-0.43988526114243554,0.025605237389335452,-1.475959552880794,-0.31364107552706993,0.2527363074138409,0.4236117859231467,-0.31364107552706993
0440-MOGPM,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,1681,6.4031242374328485,3.7376696182833684,2-4yr,1681.0,-0.43988526114243554,0.3513450196121211,0.5247019882719443,0.01675784862208456,0.5169463782095001,0.6064826505834499,0.01675784862208456
0020-JDNXP,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,1156,5.830951894845301,3.5553480614894135,2-4yr,1156.0,-0.43988526114243554,0.06632271016718366,-0.1167061137919735,-0.27624795404397307,0.2873950389991962,0.4486981456267786,-0.27624795404397307
3752-CQSJI,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-1.472636194839012,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,400,4.47213595499958,3.044522437723423,1-2yr,400.0,-0.43988526114243554,-0.5037219087226913,-1.5241482444866326,-0.698176309883096,-0.2577519307429957,0.006620041520923426,-0.698176309883096
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No,2601,7.14142842854285,3.9512437185814275,4-6yr,2601.0,2.2729973082324975,0.7585197473906032,-1.5008847381941588,0.530215636151176,0.8131485942191794,0.7913136945898326,0.530215636151176
5095-AESKG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,0.8886096938470687,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
2887-JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,1681,6.4031242374328485,3.7376696182833684,2-4yr,1681.0,-0.43988526114243554,0.3513450196121211,-0.6501050794979776,0.01675784862208456,0.5169463782095001,0.6064826505834499,0.01675784862208456
4770-QAZXN,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-1.5058697752568315,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No,1225,5.916079783099616,3.58351893845611,2-4yr,1225.0,-0.43988526114243554,0.10704018294503187,-1.3064682927499143,-0.2377386199792912,0.32154772220046995,0.47307775248483536,-0.2377386199792912
1871-MOWRM,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,0.53467206239729,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
9714-EDSUC,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,16,2.0,1.6094379124341003,0-1yr,16.0,-0.43988526114243554,-1.1552014731682625,1.0016038672676555,-0.9124891255474125,-1.2495547092795463,-1.235329102483221,-0.9124891255474125
2027-OAQQC,Female,0,No,No,43,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,1849,6.557438524302,3.784189633918261,2-4yr,1849.0,-0.43988526114243554,0.4327799651678175,-0.5221557948893724,0.110519705475223,0.5788561361154876,0.646741947216285,0.110519705475223
0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,2.2729973082324975,-0.829461690945477,-1.178519008141309,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,4624,8.246211251235321,4.23410650459726,4-6yr,4624.0,2.2729973082324975,1.4507167846140228,1.3472331036129788,1.6592646624243845,1.2563793441339963,1.0361084706272687,1.6592646624243845
6595-YGXIT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,625,5.0,3.258096538021482,2-4yr,625.0,2.2729973082324975,-0.3001345448334502,0.8038640637816288,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
7353-YOWFP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,No,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,-1.479282910922576,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,4356,8.12403840463596,4.204692619390966,4-6yr,4356.0,2.2729973082324975,1.3692818390583263,1.5316794749318772,1.509692176491997,1.2073644958713383,1.010653141056052,1.509692176491997
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,2809,7.280109889280518,3.9889840465642745,4-6yr,2809.0,-0.43988526114243554,0.8399546929462997,1.5200477217856405,0.6463017446360141,0.8687865771597858,0.8239748843711682,0.6463017446360141
7537-CBQUZ,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,3969,7.937253933193772,4.1588830833596715,4-6yr,3969.0,2.2729973082324975,1.2471294207247816,1.4834907833260391,1.2937050419553031,1.1324279385233524,0.9710087068372224,1.2937050419553031
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,4900,8.366600265340756,4.2626798770413155,4-6yr,4900.0,-0.43988526114243554,1.5321517301697192,1.643011969331573,1.813301998683112,1.3046785319086696,1.0608364046428993,1.813301998683112
5649-TJHOV,Male,1,Yes,No,27,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032,Yes,729,5.196152422706632,3.332204510175204,2-4yr,729.0,2.2729973082324975,-0.2186995992777538,-0.939237229133008,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
0519-XUZJU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.19901290017731246,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
3363-EWLGO,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,109.6,No,25,2.23606797749979,1.791759469228055,0-1yr,25.0,-0.43988526114243554,-1.1144840003904144,-1.489252985047922,-0.90746616893028,-1.1548459714634518,-1.0775445975265499,-0.90746616893028
4750-UKWJK,Female,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,No,1369,6.082762530298219,3.6375861597263857,2-4yr,1369.0,2.2729973082324975,0.18847512850072828,-1.5008847381941588,-0.15737131410517252,0.38841961550041115,0.5198685428473501,-0.15737131410517252
6338-AVWCY,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,-0.8179346606079666,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,0.3934293456215568,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,1444,6.164414002968976,3.6635616461296463,2-4yr,1444.0,-0.43988526114243554,0.2291926012785765,-1.5008847381941588,-0.11551334229573573,0.4211775863161673,0.5423482174136387,-0.11551334229573573
2959-FENLU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,81,3.0,2.302585092994046,0-1yr,81.0,-0.43988526114243554,-0.9516141092790216,0.6825614952565872,-0.8762122166459005,-0.8483620578273654,-0.6354664934206943,-0.8762122166459005
0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,0.03616835612999636,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,841,5.385164807134504,3.4011973816621555,2-4yr,841.0,2.2729973082324975,-0.13726465372205737,0.9866487560796365,-0.4520514356436076,0.10854853529735568,0.3152932475281645,-0.4520514356436076
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,No,2209,6.855654600401044,3.871201010907891,2-4yr,2209.0,-0.43988526114243554,0.5956498562792104,-1.4859296270061402,0.3114379701605196,0.6984982343913282,0.7220432296610293,0.3114379701605196
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,3721,7.810249675906654,4.127134385045092,4-6yr,3721.0,-0.43988526114243554,1.1656944751690852,1.1511549791478435,1.1552946818387655,1.0814747637966187,0.9435327860812036,1.1552946818387655
4079-ULGFR,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,No,256,4.0,2.833213344056216,1-2yr,256.0,-0.43988526114243554,-0.6665917998340841,-1.487591306027031,-0.7785436157572146,-0.44716940637518454,-0.1762508231393797,-0.7785436157572146
2516-XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,1681,6.4031242374328485,3.7376696182833684,2-4yr,1681.0,-0.43988526114243554,0.3513450196121211,0.4549114693945233,0.01675784862208456,0.5169463782095001,0.6064826505834499,0.01675784862208456
0057-QBUQH,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,No,1849,6.557438524302,3.784189633918261,2-4yr,1849.0,-0.43988526114243554,0.4327799651678175,-1.3181000458961512,0.110519705475223,0.5788561361154876,0.646741947216285,0.110519705475223
9445-SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,1296,6.0,3.6109179126442243,2-4yr,1296.0,-0.43988526114243554,0.14775765572288008,1.083026139291313,-0.19811307333302436,0.3552158965291771,0.4967893401578054,-0.19811307333302436
6599-SFQVE,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,36,2.449489742783178,1.9459101490553132,0-1yr,36.0,-0.43988526114243554,-1.073766527612566,-0.3244159914033458,-0.9013269997315626,-1.0692227275718043,-0.9441396994279356,-0.9013269997315626
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No,3364,7.615773105863909,4.07753744390572,4-6yr,3364.0,-0.43988526114243554,1.0435420568355407,0.21064465332354912,0.9560507360258463,1.0034521930158438,0.900610660235795,0.9560507360258463
4003-FUSHP,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,No,361,4.358898943540674,2.995732273553991,1-2yr,361.0,-0.43988526114243554,-0.5444393815005395,-0.10673603966662772,-0.7199424552240031,-0.303181787612715,-0.03560388435816833,-0.7199424552240031
0356-ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,121,3.3166247903554,2.4849066497880004,0-1yr,121.0,-0.43988526114243554,-0.8701791637233252,-0.626841573205504,-0.8538879650142008,-0.7213345186691916,-0.47768198846402354,-0.8538879650142008
7325-ENZFI,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,1521,6.244997998398398,3.6888794541139363,2-4yr,1521.0,-0.43988526114243554,0.2699100740564247,-0.8129496235452937,-0.07253915790471395,0.4535072931071077,0.564258724704358,-0.07253915790471395
4884-ZTHVF,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.1,713.6,No,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,2.2729973082324975,-0.9923315820568698,0.7423819400086623,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
3920-HIHMQ,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.65,No,676,5.0990195135927845,3.295836866004329,2-4yr,676.0,-0.43988526114243554,-0.259417072055602,-0.5072006837013535,-0.5441389736243686,-0.00625085371920926,0.22411227530864183,-0.5441389736243686
3055-OYMSE,Female,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,No,2809,7.280109889280518,3.9889840465642745,4-6yr,2809.0,2.2729973082324975,0.8399546929462997,0.3003753204516621,0.6463017446360141,0.8687865771597858,0.8239748843711682,0.6463017446360141
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.2,1401.4,No,4900,8.366600265340756,4.2626798770413155,4-6yr,4900.0,-0.43988526114243554,1.5321517301697192,-1.5141781703612864,1.813301998683112,1.3046785319086696,1.0608364046428993,1.813301998683112
7568-PODML,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-0.6467817214561958,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
4458-KVRBJ,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1510.5,No,3481,7.681145747868608,4.0943445622221,4-6yr,3481.0,-0.43988526114243554,1.0842595296133888,-1.3214234039379331,1.0213491720485677,1.0296792165941433,0.9151558565906905,1.0213491720485677
5349-IECLD,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,1.0032655462885463,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
1397-XKKWR,Male,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,No,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,-0.9791175256343916,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
3945-GFWQL,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,-0.6717069067695605,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
8097-OMULG,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,3481,7.681145747868608,4.0943445622221,4-6yr,3481.0,-0.43988526114243554,1.0842595296133888,0.3984143826842299,1.0213491720485677,1.0296792165941433,0.9151558565906905,1.0213491720485677
6013-BHCAW,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,No,3721,7.810249675906654,4.127134385045092,4-6yr,3721.0,-0.43988526114243554,1.1656944751690852,0.5396570994599631,1.1552946818387655,1.0814747637966187,0.9435327860812036,1.1552946818387655
0401-WDBXM,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.3555414987174337,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
3387-PLKUI,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-1.5274716025284145,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
